GenderSelect,Country,Age,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MLSkillsSelect,EmployerIndustry,TimeGatheringData,TimeModelBuilding,TimeProduction,TimeVisualizing,TimeFindingInsights,TimeOtherSelect,JobSatisfaction,CompensationUSD
Male,Other,40.0,Computer Scientist,R,Master's degree,"Outlier detection (e.g. Fraud detection),Time Series,Unsupervised Learning",Telecommunications,60.0,15.0,3.0,15.0,7.0,0.0,6,110000.0
Male,India,27.0,Software Developer/Software Engineer,R,Bachelor's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Retail,40.0,45.0,5.0,5.0,5.0,0.0,2,10152.999999999998
Male,Spain,25.0,Data Analyst,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Survival Analysis",Technology,40.0,10.0,20.0,30.0,0.0,0.0,9,22720.694
Male,Other,49.0,Software Developer/Software Engineer,Python,Professional degree,"Adversarial Learning,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Speech Recognition,Survival Analysis,Time Series,Unsupervised Learning",Government,20.0,20.0,30.0,10.0,20.0,0.0,7,102841.03600000001
Male,Mexico,27.0,Scientist/Researcher,Python,Master's degree,Supervised Machine Learning (Tabular Data),Academic,30.0,10.0,10.0,10.0,40.0,0.0,8,8800.583999999999
Female,Russia,24.0,Business Analyst,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Academic,55.0,35.0,5.0,5.0,0.0,0.0,6,904.904
Female,India,25.0,Researcher,C/C++/C#,Master's degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Government,0.0,40.0,0.0,50.0,10.0,0.0,3,390.49999999999994
Male,Other,35.0,Data Scientist,Python,I did not complete any formal education past high school,Supervised Machine Learning (Tabular Data),Financial,40.0,20.0,0.0,20.0,20.0,0.0,9,59791.3
Male,Pakistan,24.0,Data Scientist,Python,Bachelor's degree,Supervised Machine Learning (Tabular Data),Technology,50.0,10.0,10.0,10.0,20.0,0.0,8,9096.960000000001
Male,Switzerland,34.0,Software Developer/Software Engineer,Python,Doctoral degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series",Technology,30.0,30.0,10.0,10.0,20.0,0.0,5,104338.2
Male,France,34.0,Software Developer/Software Engineer,Python,Master's degree,"Time Series,Unsupervised Learning",Financial,20.0,50.0,10.0,20.0,0.0,0.0,9,21524.868000000002
Male,Germany,57.0,Data Scientist,Python,Bachelor's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Government,50.0,34.0,1.0,5.0,10.0,0.0,9,53812.170000000006
Male,Taiwan,28.0,Machine Learning Engineer,Python,Bachelor's degree,"Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series",Internet-based,40.0,30.0,20.0,5.0,5.0,0.0,4,23312.8
Male,United States,33.0,Scientist/Researcher,Python,Doctoral degree,Supervised Machine Learning (Tabular Data),Academic,40.0,40.0,0.0,0.0,20.0,0.0,7,67000.0
Female,Australia,29.0,Data Scientist,Python,Master's degree,"Time Series,Unsupervised Learning",Internet-based,10.0,25.0,20.0,20.0,25.0,0.0,8,60173.25000000001
Male,India,38.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Other,40.0,25.0,10.0,15.0,10.0,0.0,5,10152.999999999998
Male,China,24.0,Researcher,Scala,Master's degree,Computer Vision,Academic,30.0,30.0,30.0,10.0,0.0,0.0,2,0.8956000000000001
Male,Denmark,37.0,Software Developer/Software Engineer,Matlab,Master's degree,"Computer Vision,Supervised Machine Learning (Tabular Data),Time Series",Technology,30.0,30.0,5.0,5.0,30.0,0.0,7,5464.82
Male,Pakistan,33.0,Data Analyst,R,Master's degree,Time Series,CRM/Marketing,20.0,10.0,30.0,40.0,0.0,0.0,6,284.28000000000003
Male,Spain,34.0,Scientist/Researcher,R,Master's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Other,70.0,10.0,10.0,5.0,5.0,0.0,8,52616.344000000005
Male,Poland,40.0,Data Scientist,Python,Doctoral degree,"Natural Language Processing,Time Series,Unsupervised Learning",Mix of fields,5.0,70.0,0.0,5.0,20.0,0.0,8,30921.440000000002
Female,India,27.0,Predictive Modeler,R,Bachelor's degree,Supervised Machine Learning (Tabular Data),Technology,10.0,80.0,0.0,10.0,0.0,0.0,10,15619.999999999998
Male,South Africa,29.0,Data Scientist,SQL,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Mix of fields,50.0,10.0,0.0,30.0,10.0,0.0,8,100102.6
Male,Sweden,46.0,Researcher,Python,Doctoral degree,"Computer Vision,Natural Language Processing,Speech Recognition,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Academic,20.0,20.0,20.0,20.0,20.0,0.0,9,60097.920000000006
Male,Russia,43.0,Programmer,C/C++/C#,Professional degree,"Computer Vision,Natural Language Processing",Technology,40.0,20.0,25.0,5.0,10.0,0.0,8,13921.6
Male,Denmark,33.0,Data Analyst,SQL,Master's degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Technology,50.0,10.0,0.0,20.0,20.0,0.0,6,106081.79999999999
Male,Belgium,26.0,Scientist/Researcher,R,Master's degree,"Time Series,Other (please specify; separate by semi-colon)",Academic,50.0,10.0,5.0,20.0,15.0,0.0,9,29895.65
Male,Singapore,39.0,Data Analyst,R,Master's degree,Machine Translation,Manufacturing,60.0,20.0,5.0,5.0,10.0,0.0,7,57921.942
Male,Sweden,36.0,Data Scientist,R,Doctoral degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Other,25.0,15.0,20.0,20.0,20.0,0.0,7,62602.00000000001
Female,India,28.0,Scientist/Researcher,Python,Doctoral degree,"Adversarial Learning,Computer Vision,Machine Translation,Natural Language Processing,Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Technology,20.0,40.0,20.0,10.0,10.0,0.0,5,859.0999999999999
Male,India,32.0,Business Analyst,Python,Bachelor's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Technology,20.0,40.0,0.0,20.0,20.0,0.0,3,34364.0
Male,Other,30.0,Scientist/Researcher,Python,Master's degree,"Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series",Other,70.0,10.0,5.0,10.0,5.0,0.0,5,99314.09999999999
Male,Belgium,31.0,Other,Python,Master's degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Mix of fields,60.0,15.0,5.0,10.0,10.0,0.0,7,77728.69
Male,Russia,36.0,Other,R,Professional degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Hospitality/Entertainment/Sports,40.0,10.0,10.0,20.0,20.0,0.0,10,36000.0
Male,Japan,30.0,Other,R,Some college/university study without earning a bachelor's degree,"Supervised Machine Learning (Tabular Data),Survival Analysis",CRM/Marketing,50.0,5.0,0.0,15.0,30.0,0.0,8,54648.0
Male,China,39.0,Researcher,Python,Master's degree,Computer Vision,Technology,30.0,30.0,10.0,20.0,10.0,0.0,7,76500.0
Female,India,23.0,Statistician,SQL,Master's degree,Other (please specify; separate by semi-colon),Financial,30.0,30.0,0.0,20.0,20.0,0.0,6,1612.0800000000002
Male,Spain,45.0,Data Analyst,Python,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Mix of fields,20.0,20.0,20.0,20.0,20.0,0.0,7,41853.91
Male,Netherlands,43.0,Software Developer/Software Engineer,R,Master's degree,,Mix of fields,25.0,25.0,20.0,20.0,10.0,0.0,7,69357.90800000001
Male,France,22.0,Data Analyst,C/C++/C#,Bachelor's degree,"Machine Translation,Outlier detection (e.g. Fraud detection),Time Series",Technology,40.0,10.0,0.0,40.0,10.0,0.0,7,31091.476000000002
Male,Romania,32.0,Software Developer/Software Engineer,Python,Doctoral degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Recommendation Engines,Unsupervised Learning",Technology,50.0,20.0,10.0,10.0,10.0,0.0,9,31091.476000000002
Male,Sweden,26.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Internet-based,40.0,0.0,0.0,20.0,40.0,0.0,10,83707.82
Male,Australia,36.0,Software Developer/Software Engineer,C/C++/C#,Master's degree,Unsupervised Learning,Insurance,30.0,0.0,0.0,30.0,40.0,0.0,3,64184.8
Male,India,34.0,DBA/Database Engineer,SQL,Master's degree,"Outlier detection (e.g. Fraud detection),Survival Analysis,Time Series",Financial,20.0,20.0,20.0,20.0,20.0,0.0,5,35926.0
Male,India,37.0,Data Scientist,Python,Master's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Mix of fields,40.0,30.0,10.0,10.0,10.0,0.0,3,31239.999999999996
Male,Poland,27.0,Machine Learning Engineer,Python,Master's degree,"Natural Language Processing,Speech Recognition,Supervised Machine Learning (Tabular Data)",Mix of fields,40.0,40.0,10.0,5.0,5.0,0.0,7,23612.736
Male,China,41.0,Other,R,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Time Series",Retail,40.0,20.0,20.0,10.0,10.0,0.0,7,45900.0
Male,India,29.0,Data Scientist,Python,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Time Series",Technology,35.0,20.0,15.0,10.0,20.0,0.0,5,32802.0
Male,Italy,59.0,Data Scientist,R,Doctoral degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Mix of fields,10.0,20.0,20.0,20.0,30.0,0.0,9,143499.12
Male,Israel,33.0,Data Scientist,Python,Doctoral degree,Supervised Machine Learning (Tabular Data),Internet-based,25.0,25.0,35.0,10.0,5.0,0.0,8,90000.0
Male,Israel,34.0,Data Scientist,Python,Master's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series",Internet-based,55.0,15.0,10.0,10.0,10.0,0.0,6,80.0
Male,Mexico,54.0,Engineer,R,Master's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Retail,50.0,10.0,10.0,10.0,20.0,0.0,5,5641.4
Male,Germany,30.0,Scientist/Researcher,R,Doctoral degree,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Academic,40.0,10.0,0.0,20.0,30.0,0.0,9,59791.3
Male,Russia,22.0,Computer Scientist,Haskell,Bachelor's degree,"Computer Vision,Natural Language Processing",Pharmaceutical,0.0,60.0,20.0,20.0,0.0,0.0,5,9188.256000000001
Male,China,28.0,Machine Learning Engineer,Python,Master's degree,"Computer Vision,Time Series",Other,40.0,30.0,10.0,10.0,10.0,0.0,8,70000.0
Female,Israel,27.0,Scientist/Researcher,Python,Master's degree,Other (please specify; separate by semi-colon),Academic,40.0,5.0,5.0,10.0,40.0,0.0,8,19808.18
Male,India,24.0,Software Developer/Software Engineer,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data)",Technology,50.0,30.0,0.0,10.0,10.0,0.0,3,17963.0
Male,Israel,31.0,Data Scientist,Python,Bachelor's degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,25.0,20.0,20.0,10.0,25.0,0.0,4,85000.0
Male,Russia,34.0,Machine Learning Engineer,Python,Some college/university study without earning a bachelor's degree,"Computer Vision,Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series",Financial,60.0,20.0,5.0,10.0,5.0,0.0,9,26103.0
Male,Denmark,34.0,Data Analyst,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,80.0,0.0,0.0,15.0,5.0,0.0,2,72328.5
Male,United Kingdom,23.0,Other,R,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Technology,20.0,50.0,4.0,25.0,1.0,0.0,4,33104.7
Male,Hungary,30.0,Data Scientist,Python,Master's degree,Unsupervised Learning,Academic,60.0,30.0,4.0,5.0,1.0,0.0,6,467.52000000000004
Female,Spain,61.0,Scientist/Researcher,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Government,50.0,40.0,0.0,0.0,10.0,0.0,7,86099.47200000001
Male,Russia,22.0,Software Developer/Software Engineer,R,Master's degree,"Reinforcement learning,Unsupervised Learning",Internet-based,60.0,20.0,5.0,5.0,10.0,0.0,8,1218.14
Male,Spain,43.0,Statistician,,Doctoral degree,Survival Analysis,Academic,20.0,20.0,0.0,30.0,30.0,0.0,5,41853.91
Female,Norway,28.0,Researcher,Python,Master's degree,Recommendation Engines,Academic,65.0,20.0,2.0,8.0,5.0,0.0,2,31875.5
Male,Norway,40.0,Data Analyst,R,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Other (please specify; separate by semi-colon)",Other,70.0,0.0,2.0,20.0,8.0,0.0,5,93076.46
Male,China,27.0,Computer Scientist,Python,Master's degree,"Computer Vision,Machine Translation,Natural Language Processing,Speech Recognition",Internet-based,40.0,60.0,0.0,0.0,0.0,0.0,2,79996.2
Male,United Kingdom,60.0,Other,Python,Bachelor's degree,"Adversarial Learning,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Academic,40.0,10.0,5.0,20.0,15.0,10.0,4,72830.34
Male,Other,49.0,Programmer,Python,Master's degree,Recommendation Engines,Retail,50.0,15.0,15.0,10.0,10.0,0.0,7,20000.0
Male,Other,44.0,Business Analyst,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Time Series,Unsupervised Learning",Telecommunications,65.0,15.0,10.0,5.0,5.0,0.0,8,28909.079999999998
Female,France,38.0,Scientist/Researcher,Python,Doctoral degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Technology,30.0,40.0,0.0,10.0,20.0,0.0,7,63378.778000000006
Male,India,36.0,Programmer,R,Master's degree,Other (please specify; separate by semi-colon),Academic,20.0,25.0,20.0,20.0,15.0,0.0,0,7497.599999999999
Male,Australia,28.0,Statistician,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Other (please specify; separate by semi-colon)",CRM/Marketing,55.0,20.0,5.0,10.0,10.0,0.0,8,108311.85
Male,Netherlands,42.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Technology,20.0,20.0,10.0,30.0,20.0,0.0,5,76532.864
Male,Other,26.0,Business Analyst,R,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Technology,10.0,30.0,20.0,20.0,20.0,0.0,7,18000.0
Male,Turkey,27.0,Data Analyst,C/C++/C#,Master's degree,"Adversarial Learning,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Telecommunications,5.0,5.0,20.0,50.0,20.0,0.0,8,1298.4210000000003
Female,Spain,44.0,Data Scientist,SQL,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Retail,20.0,10.0,10.0,30.0,30.0,0.0,5,47833.04
A different identity,Other,99.0,Other,SQL,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Government,70.0,10.0,10.0,5.0,5.0,0.0,6,17937.39
Male,India,25.0,Business Analyst,R,Master's degree,Supervised Machine Learning (Tabular Data),Academic,20.0,30.0,20.0,20.0,10.0,0.0,5,16401.0
Male,Turkey,26.0,Software Developer/Software Engineer,Python,Bachelor's degree,Supervised Machine Learning (Tabular Data),Mix of fields,0.0,10.0,10.0,40.0,40.0,0.0,7,15756.120000000003
Male,India,23.0,Data Analyst,Python,Bachelor's degree,Other (please specify; separate by semi-colon),Mix of fields,15.0,5.0,12.5,12.5,25.0,30.0,7,1046.54
Male,India,26.0,Data Scientist,,Master's degree,"Computer Vision,Natural Language Processing,Recommendation Engines,Unsupervised Learning",Technology,30.0,20.0,10.0,20.0,20.0,0.0,6,7497.599999999999
Male,Denmark,29.0,Scientist/Researcher,Python,Master's degree,"Time Series,Unsupervised Learning",Academic,5.0,80.0,10.0,5.0,0.0,0.0,5,19287.6
Male,India,26.0,Scientist/Researcher,Python,Doctoral degree,"Computer Vision,Unsupervised Learning",Academic,10.0,30.0,20.0,10.0,30.0,0.0,7,5248.32
Male,France,39.0,Other,Python,Master's degree,Supervised Machine Learning (Tabular Data),Financial,90.0,5.0,0.0,3.0,2.0,0.0,6,131540.86000000002
Female,New Zealand,30.0,Researcher,Matlab,Master's degree,Time Series,Academic,30.0,40.0,5.0,20.0,5.0,0.0,6,18195.025
Male,Other,34.0,Machine Learning Engineer,C/C++/C#,Master's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Mix of fields,20.0,50.0,30.0,0.0,0.0,0.0,7,119582.6
Male,Germany,26.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",CRM/Marketing,30.0,30.0,10.0,20.0,10.0,0.0,7,53812.170000000006
Male,Other,30.0,Data Scientist,Python,Master's degree,"Computer Vision,Machine Translation,Natural Language Processing,Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Technology,30.0,25.0,20.0,10.0,15.0,0.0,7,50.78232
Male,Italy,35.0,Scientist/Researcher,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,50.0,10.0,10.0,30.0,0.0,0.0,7,35874.78
Male,Switzerland,50.0,Data Scientist,Python,Master's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Mix of fields,50.0,10.0,0.0,20.0,20.0,0.0,8,135639.66
Male,China,33.0,Data Analyst,SQL,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Telecommunications,20.0,20.0,20.0,30.0,10.0,0.0,6,30600.0
